id,agv,initTime,assignTime,pickupTime,comepleteTime
5699,61,3207.611807,3207.65,3208.8,3219.1
5706,23,3208.797496,3208.8,3211.4,3219.55
5721,34,3211.160644,3211.2,3212.95,3219.65
5703,63,3208.134168,3208.15,3212.0,3219.9
5673,87,3192.284436,3192.3,3197.2,3219.9
5693,16,3206.410376,3206.45,3211.95,3220.35
5701,44,3208.088372,3208.1,3209.25,3220.95
5696,55,3206.715921,3206.75,3207.9,3221.0
5661,78,3192.284436,3192.3,3194.5,3221.4
5687,74,3201.738819,3201.75,3203.9,3221.8
5700,35,3208.011091,3208.05,3209.2,3222.05
5707,48,3208.807513,3208.85,3210.3,3222.2
5681,70,3192.284436,3192.3,3200.15,3222.6
5719,76,3210.519857,3210.55,3213.75,3223.35
5685,31,3200.553488,3200.6,3202.35,3223.5
5692,84,3205.794991,3205.8,3208.25,3223.5
5711,71,3209.01932,3209.05,3215.5,3225.0
5729,79,3217.648301,3217.65,3219.1,3225.3
5712,51,3209.070125,3209.1,3210.25,3225.45
5732,54,3218.215027,3218.25,3219.75,3225.9
5739,42,3220.2,3220.25,3221.4,3226.15
5713,60,3209.26941,3209.3,3211.05,3226.25
5705,19,3208.759571,3208.8,3210.35,3226.45
5714,53,3209.31771,3209.35,3212.3,3227.0
5743,65,3221.835778,3221.85,3224.1,3228.25
5727,43,3216.723792,3216.75,3218.2,3228.3
5751,72,3222.860465,3222.9,3224.05,3228.65
5710,80,3209.001431,3209.05,3210.5,3229.25
5740,49,3221.16458,3221.2,3223.25,3229.5
5733,33,3218.966369,3219.0,3220.15,3229.55
5754,45,3224.275134,3224.3,3225.75,3230.0
5758,27,3224.820394,3224.85,3226.3,3230.3
5746,46,3222.393918,3222.4,3224.15,3230.35
5723,26,3214.810733,3214.85,3216.45,3230.5
5750,22,3222.798211,3222.8,3224.25,3230.8
5720,91,3210.571735,3210.6,3214.45,3230.95
5747,68,3222.403936,3222.45,3224.3,3231.0
5722,20,3214.247585,3214.25,3216.15,3231.2
5749,82,3222.670125,3222.7,3225.1,3232.95
5725,73,3216.011091,3216.05,3218.1,3233.2
5741,67,3221.280501,3221.3,3223.75,3234.05
5748,24,3222.571377,3222.6,3223.75,3234.1
5735,50,3219.342039,3219.35,3220.8,3235.0
5760,47,3225.388193,3225.4,3226.9,3235.05
5736,59,3219.352773,3219.4,3221.6,3235.65
5737,81,3219.409302,3219.45,3221.9,3235.8
5730,85,3217.649732,3217.65,3221.15,3235.9
5715,89,3209.359928,3209.4,3215.0,3235.9
5763,31,3229.486941,3229.5,3232.2,3236.1
5731,25,3217.894454,3217.9,3219.35,3236.25
5764,42,3229.771377,3229.8,3231.0,3236.45
5765,30,3229.893739,3229.9,3232.35,3236.5
5724,28,3214.877639,3214.9,3216.05,3236.9
5734,41,3219.138819,3219.15,3221.2,3237.0
5752,40,3223.052236,3223.1,3225.95,3237.15
5753,57,3223.684436,3223.7,3226.7,3237.45
5762,39,3228.860823,3228.9,3230.85,3238.0
5757,76,3224.548479,3224.55,3226.85,3238.45
5777,63,3233.786404,3233.8,3235.15,3238.65
5726,88,3216.601073,3216.65,3220.5,3238.9
5742,69,3221.834347,3221.85,3223.3,3239.0
5782,27,3235.352773,3235.4,3236.55,3239.65
5761,66,3227.435063,3227.45,3229.2,3240.75
5756,48,3224.478712,3224.5,3227.85,3241.0
5775,84,3233.671914,3233.7,3235.55,3241.3
5728,64,3216.811807,3216.85,3220.45,3241.4
5755,44,3224.392487,3224.4,3226.15,3241.65
5738,18,3219.991771,3220.0,3222.9,3242.3
5759,29,3225.341324,3225.35,3227.2,3242.65
5776,35,3233.721288,3233.75,3235.65,3243.0
5769,65,3231.119499,3231.15,3233.2,3243.75
5772,36,3232.40322,3232.45,3234.1,3243.85
5745,37,3221.886583,3221.9,3223.05,3244.1
5790,55,3237.085868,3237.1,3238.55,3244.15
5787,34,3236.838283,3236.85,3238.5,3244.2
5779,54,3234.296601,3234.3,3235.9,3244.35
5778,78,3234.038283,3234.05,3236.25,3244.5
5785,61,3236.589267,3236.6,3238.05,3244.85
5774,52,3232.949195,3232.95,3234.1,3245.05
5771,38,3232.160644,3232.2,3233.95,3245.2
5796,71,3240.693381,3240.7,3241.85,3246.65
5795,60,3240.534884,3240.55,3242.1,3247.05
5792,17,3239.998927,3240.0,3241.45,3247.75
5744,83,3221.84186,3221.85,3224.2,3247.75
5797,25,3241.754919,3241.8,3243.9,3248.0
5789,53,3237.076208,3237.1,3239.0,3248.0
5766,56,3230.174955,3230.2,3231.95,3248.95
5767,74,3230.384615,3230.4,3232.15,3249.15
5794,26,3240.243649,3240.25,3242.0,3249.6
5768,58,3230.548837,3230.55,3231.7,3250.75
5793,67,3240.141682,3240.15,3242.05,3251.1
5801,27,3243.761717,3243.8,3245.25,3251.3
5780,49,3234.59356,3234.6,3235.45,3251.3
5804,40,3245.24186,3245.25,3247.15,3251.9
5786,51,3236.70483,3236.75,3239.4,3252.65
5773,45,3232.748122,3232.75,3235.05,3253.15
5784,43,3236.37746,3236.4,3239.15,3253.2
5788,62,3236.874061,3236.9,3239.15,3253.5
5805,39,3245.710555,3245.75,3247.6,3253.8
5799,47,3243.211807,3243.25,3244.5,3254.25
5821,50,3249.845081,3249.85,3252.55,3255.3
5781,46,3234.906977,3234.95,3238.8,3255.4
5816,55,3249.022898,3249.05,3250.4,3255.9
5808,33,3246.145617,3246.15,3248.3,3256.4
5810,42,3247.5678,3247.6,3250.0,3256.7
5783,22,3236.271556,3236.3,3238.1,3256.8
5806,32,3245.916637,3245.95,3247.4,3257.25
5803,84,3244.870125,3244.9,3246.6,3257.55
5770,75,3231.274776,3231.3,3233.85,3257.65
5819,34,3249.60322,3249.65,3251.15,3259.05
5817,65,3249.332021,3249.35,3251.95,3259.7
5815,88,3248.973524,3249.0,3250.6,3260.2
5824,36,3254.236494,3254.25,3256.85,3261.0
5791,77,3239.307692,3239.35,3240.8,3261.25
5826,24,3256.436136,3256.45,3257.6,3261.85
5825,41,3255.892665,3255.9,3257.35,3261.95
5800,72,3243.613953,3243.65,3244.8,3262.1
5814,25,3248.584973,3248.6,3251.4,3263.15
5802,21,3244.076923,3244.1,3245.85,3264.05
5823,31,3251.033274,3251.05,3255.8,3264.4
5834,55,3260.528086,3260.55,3261.7,3265.2
5830,62,3258.417531,3258.45,3261.8,3266.6
5813,35,3248.418247,3248.45,3251.05,3266.7
5798,30,3242.538819,3242.55,3244.45,3267.05
5822,38,3250.733095,3250.75,3253.1,3267.4
5818,28,3249.545975,3249.55,3253.4,3267.95
5807,57,3246.064758,3246.1,3248.4,3268.55
5809,44,3247.488014,3247.5,3250.8,3268.7
5843,34,3262.864043,3262.9,3264.35,3268.95
5827,67,3256.630411,3256.65,3257.8,3269.9
5811,19,3247.648301,3247.65,3249.05,3270.3
5832,40,3260.353846,3260.4,3262.15,3270.4
5844,37,3263.650447,3263.7,3267.45,3271.95
5835,42,3260.807156,3260.85,3262.3,3272.15
5812,82,3248.006082,3248.05,3249.5,3272.3
5829,74,3258.129159,3258.15,3259.85,3273.15
5820,16,3249.817889,3249.85,3251.5,3273.35
5838,27,3261.734168,3261.75,3263.5,3273.85
5841,23,3262.469052,3262.5,3263.65,3273.95
5833,26,3260.439356,3260.45,3261.6,3274.35
5842,45,3262.80966,3262.85,3266.65,3274.35
5848,32,3266.208587,3266.25,3268.75,3274.65
5828,66,3257.504472,3257.55,3259.0,3275.0
5845,46,3263.699106,3263.7,3265.2,3275.25
5847,36,3264.825045,3264.85,3267.0,3275.45
5839,51,3261.792844,3261.8,3263.6,3276.2
5840,33,3262.382469,3262.4,3264.15,3276.7
5851,61,3269.853309,3269.9,3271.05,3277.85
5836,49,3260.894097,3260.9,3262.2,3278.2
5837,29,3261.115206,3261.15,3262.9,3278.5
5852,31,3271.802147,3271.85,3273.3,3278.8
5849,41,3268.092308,3268.1,3270.45,3280.65
5857,18,3273.710555,3273.75,3275.8,3280.7
5853,38,3272.316637,3272.35,3274.2,3281.3
5865,37,3277.184615,3277.2,3278.55,3282.35
5831,39,3258.579249,3258.6,3261.35,3282.95
5846,17,3263.980322,3264.0,3265.15,3283.7
5856,22,3273.640429,3273.65,3275.8,3284.55
5861,43,3274.592844,3274.6,3277.85,3285.35
5855,24,3273.519857,3273.55,3274.7,3285.8
5850,20,3268.316637,3268.35,3269.8,3286.75
5859,35,3274.074776,3274.1,3277.4,3287.05
5854,25,3272.607513,3272.65,3273.8,3289.35
5862,47,3275.839356,3275.85,3278.65,3291.15
5863,40,3276.654025,3276.7,3278.8,3291.8
5860,34,3274.388551,3274.4,3275.85,3291.9
5871,36,3286.324508,3286.35,3287.5,3293.6
5858,63,3273.842218,3273.85,3275.3,3294.3
5866,82,3277.723435,3277.75,3281.65,3296.65
5868,60,3283.338819,3283.35,3285.0,3297.1
5870,61,3284.49195,3284.5,3286.3,3297.2
5864,57,3277.12093,3277.15,3279.1,3300.65
5872,21,3287.266905,3287.3,3288.45,3302.3
5878,80,3293.980322,3294.0,3295.55,3302.55
5875,38,3291.246869,3291.25,3292.45,3302.95
5877,26,3291.691234,3291.7,3293.15,3303.65
5873,27,3288.110912,3288.15,3289.9,3305.7
5867,15,3277.973166,3278.0,3280.35,3307.15
5869,64,3284.152415,3284.2,3285.35,3307.85
5879,46,3296.455098,3296.5,3297.65,3309.75
5881,17,3298.664758,3298.7,3301.05,3310.6
5887,78,3305.231127,3305.25,3306.4,3311.3
5883,50,3300.300537,3300.35,3301.5,3311.5
5874,22,3291.148479,3291.15,3292.6,3313.1
5876,32,3291.291234,3291.3,3292.85,3314.15
5886,16,3304.123792,3304.15,3305.6,3315.15
5893,18,3311.237925,3311.25,3312.7,3316.05
5889,28,3306.017531,3306.05,3307.5,3316.25
5880,23,3298.389982,3298.4,3300.35,3317.05
5888,20,3305.300894,3305.35,3307.1,3318.2
5894,25,3311.450805,3311.5,3313.25,3318.3
5890,36,3308.494454,3308.5,3309.65,3318.75
5884,24,3302.888372,3302.9,3304.65,3320.95
5882,76,3299.393202,3299.4,3300.55,3321.95
5892,55,3310.859034,3310.9,3312.35,3322.05
5891,66,3309.030769,3309.05,3310.2,3323.05
5885,71,3304.030769,3304.05,3305.2,3325.1
5896,45,3315.30161,3315.35,3317.4,3325.9
5899,29,3320.325224,3320.35,3322.4,3326.1
5901,49,3324.955635,3325.0,3326.7,3331.4
5902,21,3325.62576,3325.65,3327.4,3332.7
5905,73,3327.858318,3327.9,3329.05,3332.75
5895,26,3314.928086,3314.95,3316.4,3334.5
5897,67,3315.754562,3315.8,3316.95,3335.6
5898,60,3319.758855,3319.8,3320.95,3339.0
5907,61,3330.510197,3330.55,3331.7,3342.75
5900,68,3323.187478,3323.2,3324.35,3343.35
5906,62,3330.261896,3330.3,3331.45,3347.0
5911,27,3334.26941,3334.3,3335.75,3347.15
5904,25,3326.784258,3326.8,3328.3,3347.9
5908,20,3331.130948,3331.15,3332.9,3349.2
5903,63,3326.311628,3326.35,3327.8,3349.5
5914,41,3341.034705,3341.05,3343.1,3350.4
5917,51,3344.231127,3344.25,3345.4,3351.35
5910,54,3333.412522,3333.45,3334.6,3352.5
5931,52,3348.09195,3348.1,3349.25,3354.45
5920,42,3346.805009,3346.85,3348.0,3354.5
5935,64,3348.09195,3348.1,3349.55,3354.9
5944,59,3348.09195,3348.1,3351.55,3354.95
5918,57,3344.579606,3344.6,3346.2,3355.05
5912,22,3338.085152,3338.1,3339.25,3355.25
5921,78,3348.09195,3348.1,3349.25,3356.2
5923,80,3348.09195,3348.1,3349.25,3357.05
5937,72,3348.09195,3348.1,3349.25,3357.3
5913,44,3340.0161,3340.05,3341.2,3358.7
5922,82,3348.09195,3348.1,3349.25,3358.75
5947,91,3348.09195,3348.1,3354.15,3359.5
5945,58,3348.09195,3348.1,3351.4,3360.4
5915,43,3341.045796,3341.05,3342.55,3360.8
5909,79,3333.389982,3333.4,3334.55,3361.35
5946,90,3348.09195,3348.1,3356.35,3361.35
5936,69,3348.09195,3348.1,3349.85,3361.45
5949,92,3348.09195,3348.1,3356.8,3362.2
5939,70,3348.09195,3348.1,3351.4,3362.75
5934,85,3348.09195,3348.1,3353.95,3362.95
5929,84,3348.09195,3348.1,3351.25,3363.2
5926,65,3348.09195,3348.1,3349.25,3366.55
5956,51,3360.348837,3360.35,3361.5,3366.75
5940,25,3348.09195,3348.1,3357.2,3366.95
5938,86,3348.09195,3348.1,3355.15,3367.2
5916,66,3344.148479,3344.15,3345.6,3368.15
5953,57,3356.450805,3356.5,3359.95,3369.05
5932,73,3348.09195,3348.1,3349.25,3369.15
5968,82,3363.490877,3363.5,3366.1,3369.3
5919,71,3345.510197,3345.55,3346.7,3369.4
5957,47,3361.01932,3361.05,3362.7,3369.9
5960,68,3362.501252,3362.55,3363.7,3370.45
5951,60,3355.14025,3355.15,3356.9,3371.25
5967,64,3363.335599,3363.35,3365.5,3371.35
5958,78,3362.252236,3362.3,3364.35,3371.35
5954,45,3358.401431,3358.45,3359.6,3372.15
5976,85,3364.337388,3364.35,3368.25,3372.9
5966,72,3363.329159,3363.35,3365.1,3373.0
5948,56,3348.09195,3348.1,3355.45,3373.1
5965,44,3363.275492,3363.3,3365.8,3373.7
5972,49,3363.986762,3364.0,3365.8,3374.75
5977,80,3364.343828,3364.35,3367.65,3374.75
5930,75,3348.09195,3348.1,3350.2,3375.3
5970,42,3363.586047,3363.6,3364.75,3375.45
5933,74,3348.09195,3348.1,3349.55,3375.6
5959,90,3362.413953,3362.45,3364.55,3375.75
5952,39,3355.404651,3355.45,3356.6,3376.1
5955,52,3359.415742,3359.45,3361.6,3376.95
5985,54,3366.717352,3366.75,3368.95,3377.2
5927,76,3348.09195,3348.1,3350.1,3377.4
5961,59,3362.637925,3362.65,3364.85,3377.5
5924,77,3348.09195,3348.1,3349.9,3377.55
5941,87,3348.09195,3348.1,3355.25,3378.4
5973,84,3364.132021,3364.15,3368.2,3378.65
5983,46,3365.683363,3365.7,3367.45,3378.8
5969,53,3363.563864,3363.6,3366.25,3379.25
5962,62,3362.994991,3363.0,3364.45,3379.25
5925,81,3348.09195,3348.1,3349.25,3380.35
5964,61,3363.249732,3363.25,3365.0,3382.25
5987,37,3367.858318,3367.9,3369.05,3382.65
5942,88,3348.09195,3348.1,3352.45,3382.65
6003,64,3377.008587,3377.05,3378.5,3382.7
5997,78,3375.1839,3375.2,3377.55,3383.1
5963,50,3363.168873,3363.2,3364.65,3383.35
6004,32,3377.16136,3377.2,3378.35,3384.0
5943,89,3348.09195,3348.1,3354.4,3384.25
5971,67,3363.759928,3363.8,3366.25,3384.45
5996,82,3375.141682,3375.15,3377.8,3385.15
5928,83,3348.09195,3348.1,3350.4,3385.2
5950,55,3348.826834,3348.85,3357.05,3385.8
5984,48,3365.963864,3366.0,3370.55,3386.85
5982,63,3365.656172,3365.7,3370.0,3387.9
5993,47,3374.717352,3374.75,3377.9,3388.15
6014,36,3378.506977,3378.55,3385.8,3389.5
5992,41,3374.642934,3374.65,3376.4,3389.6
6000,90,3375.854383,3375.9,3378.95,3389.85
5995,79,3375.100894,3375.15,3378.75,3390.65
5988,35,3372.395707,3372.4,3381.0,3390.8
5986,51,3367.011449,3367.05,3374.4,3391.65
6001,65,3376.387478,3376.4,3379.2,3391.85
5989,25,3372.494812,3372.5,3375.35,3391.9
6005,73,3377.379249,3377.4,3381.0,3392.2
6022,29,3380.510197,3380.55,3382.0,3392.9
5974,92,3364.175671,3364.2,3369.65,3393.0
6028,17,3387.150626,3387.2,3388.35,3393.5
6012,60,3378.222182,3378.25,3385.55,3393.6
6031,84,3387.894454,3387.9,3390.35,3393.65
5975,58,3364.235778,3364.25,3366.8,3393.85
6033,59,3388.811807,3388.85,3391.05,3393.95
6027,62,3387.034347,3387.05,3390.3,3394.0
5980,91,3364.899106,3364.9,3371.5,3394.05
5978,69,3364.350984,3364.4,3373.6,3394.4
6006,49,3377.72415,3377.75,3382.55,3394.55
5994,85,3375.01932,3375.05,3377.35,3394.65
5998,44,3375.400358,3375.45,3378.4,3395.0
5990,57,3374.351699,3374.4,3375.55,3395.15
6019,33,3379.721288,3379.75,3382.6,3395.5
6023,39,3380.652952,3380.7,3389.3,3395.7
5991,72,3374.604293,3374.65,3377.3,3395.7
6008,30,3378.017531,3378.05,3379.65,3396.65
6009,80,3378.056887,3378.1,3383.65,3396.8
6007,56,3377.840072,3377.85,3384.5,3397.35
6017,42,3379.231843,3379.25,3386.7,3397.85
6029,64,3387.683363,3387.7,3389.85,3398.05
6021,66,3380.300894,3380.35,3390.0,3398.35
6020,31,3380.069767,3380.1,3382.05,3398.45
6010,23,3378.11771,3378.15,3379.3,3398.8
6018,34,3379.246869,3379.25,3384.3,3399.3
6013,38,3378.496959,3378.5,3382.6,3399.3
6037,32,3389.915206,3389.95,3391.4,3399.5
5981,70,3365.148122,3365.15,3371.2,3399.9
6016,54,3378.626476,3378.65,3385.4,3400.9
6002,68,3376.60644,3376.65,3378.1,3401.35
5979,43,3364.534168,3364.55,3367.3,3401.6
6046,47,3391.78712,3391.8,3394.95,3401.7
5999,19,3375.510197,3375.55,3376.8,3403.1
6025,45,3386.755993,3386.8,3388.25,3403.15
6030,75,3387.891592,3387.9,3390.85,3403.2
6011,40,3378.171377,3378.2,3386.4,3405.6
6041,53,3390.388909,3390.4,3392.35,3405.6
6034,74,3388.995707,3389.0,3391.4,3405.85
6039,46,3390.115564,3390.15,3393.85,3406.45
6024,71,3385.266905,3385.3,3389.5,3406.9
6052,81,3392.838283,3392.85,3396.35,3406.95
6043,26,3390.914132,3390.95,3392.1,3407.8
6063,62,3402.607871,3402.65,3403.85,3408.2
6048,67,3392.44186,3392.45,3394.7,3408.35
6045,48,3391.709839,3391.75,3394.1,3408.65
6058,60,3401.244365,3401.25,3402.4,3408.9
6015,86,3378.509123,3378.55,3383.0,3409.0
6035,87,3389.545975,3389.55,3391.15,3409.0
6049,41,3392.506261,3392.55,3397.3,3409.2
6056,35,3400.061181,3400.1,3402.2,3409.3
6066,89,3403.253309,3403.3,3404.95,3409.45
6032,52,3388.718784,3388.75,3390.65,3409.85
6055,50,3399.79356,3399.8,3400.9,3410.2
6040,61,3390.348837,3390.35,3394.5,3410.65
6036,28,3389.631843,3389.65,3391.65,3411.35
6070,18,3405.010733,3405.05,3406.6,3411.45
6064,80,3403.07585,3403.1,3405.85,3412.15
6038,76,3389.915921,3389.95,3393.0,3412.4
6054,51,3393.422898,3393.45,3398.4,3413.2
6042,36,3390.648658,3390.65,3394.8,3413.35
6047,27,3392.10483,3392.15,3395.85,3413.5
6026,78,3386.950268,3387.0,3390.5,3413.6
6062,42,3402.372451,3402.4,3404.7,3414.0
6065,22,3403.246869,3403.25,3405.05,3414.1
6044,77,3391.301252,3391.35,3396.55,3414.15
6073,29,3405.238998,3405.25,3406.7,3414.5
6057,37,3400.073345,3400.1,3401.7,3414.55
6051,79,3392.726655,3392.75,3401.75,3415.25
6068,72,3404.354562,3404.4,3406.3,3415.5
6072,65,3405.140966,3405.15,3408.15,3415.75
6059,92,3401.62254,3401.65,3403.0,3416.0
6060,59,3401.709123,3401.75,3403.8,3416.75
6075,44,3405.747048,3405.75,3407.5,3417.2
6061,69,3402.12415,3402.15,3403.7,3417.3
6074,30,3405.510912,3405.55,3407.55,3417.45
6069,58,3404.973524,3405.0,3406.1,3418.0
6079,34,3411.359213,3411.4,3412.85,3418.75
6077,47,3407.885152,3407.9,3409.8,3419.35
6053,20,3393.124508,3393.15,3394.3,3419.75
6071,55,3405.053667,3405.1,3409.0,3420.0
6050,73,3392.56136,3392.6,3400.75,3420.75
6081,57,3412.82254,3412.85,3414.3,3421.35
6076,39,3407.292665,3407.3,3409.45,3421.65
6091,60,3417.546333,3417.55,3419.1,3422.85
6085,86,3416.68873,3416.7,3418.9,3423.1
6080,23,3411.526655,3411.55,3414.15,3423.3
6067,24,3403.535957,3403.55,3405.2,3424.2
6078,56,3408.033274,3408.05,3411.0,3424.35
6092,77,3417.563148,3417.6,3419.75,3425.05
6084,35,3416.057603,3416.1,3417.25,3425.5
6090,32,3417.422182,3417.45,3418.6,3425.55
6088,49,3417.005725,3417.05,3418.85,3425.7
6094,72,3419.336315,3419.35,3420.9,3426.75
6087,74,3416.963506,3417.0,3418.35,3426.9
6098,79,3422.826834,3422.85,3424.3,3427.4
6093,71,3419.229696,3419.25,3421.05,3429.85
6086,45,3416.689445,3416.7,3418.45,3430.1
6097,22,3422.106261,3422.15,3424.55,3431.25
6102,34,3428.707335,3428.75,3429.9,3432.9
6089,50,3417.246869,3417.25,3418.4,3432.95
6095,54,3419.429338,3419.45,3421.5,3433.9
6082,25,3415.331306,3415.35,3416.8,3435.25
6099,51,3423.684079,3423.7,3424.5,3435.5
6105,18,3430.607156,3430.65,3431.8,3435.9
6109,19,3431.950268,3432.0,3433.55,3436.65
6113,62,3434.452236,3434.5,3435.65,3439.05
6096,41,3420.952057,3421.0,3422.45,3440.15
6112,77,3433.122361,3433.15,3434.55,3441.4
6101,30,3427.580322,3427.6,3429.65,3441.65
6083,21,3415.762075,3415.8,3417.45,3442.75
6111,16,3433.018605,3433.05,3434.9,3443.4
6108,53,3431.46297,3431.5,3432.65,3444.65
6110,37,3432.065474,3432.1,3433.25,3445.0
6100,33,3424.93703,3424.95,3426.55,3446.8
6104,52,3430.072987,3430.1,3431.55,3448.2
6106,29,3430.864043,3430.9,3432.35,3452.0
6103,17,3429.975313,3430.0,3431.6,3452.15
6114,32,3434.824687,3434.85,3436.5,3452.95
6107,31,3431.420036,3431.45,3433.7,3453.05
6115,20,3439.982469,3440.0,3441.0,3453.6
6119,35,3447.430054,3447.45,3448.6,3454.35
6117,45,3442.658318,3442.7,3443.85,3455.95
6120,18,3447.618962,3447.65,3449.1,3456.7
6122,42,3449.057961,3449.1,3450.25,3456.95
6123,27,3449.204651,3449.25,3451.3,3459.2
6118,28,3443.001431,3443.05,3444.3,3460.6
6116,86,3440.255098,3440.3,3441.6,3460.95
6128,19,3457.226834,3457.25,3458.7,3461.5
6125,38,3453.864758,3453.9,3456.2,3463.35
6124,22,3451.090877,3451.1,3452.25,3464.65
6121,50,3448.853667,3448.9,3450.05,3465.95
6130,20,3462.040429,3462.05,3463.5,3466.0
6129,37,3460.352415,3460.4,3461.75,3468.75
6127,26,3455.649732,3455.65,3456.8,3472.55
6132,39,3463.691234,3463.7,3465.15,3475.45
6135,72,3469.710555,3469.75,3470.9,3475.7
6126,76,3455.044365,3455.05,3456.2,3478.8
6152,70,3476.284436,3476.3,3478.25,3480.9
6153,78,3476.284436,3476.3,3477.45,3482.0
6133,35,3464.940966,3464.95,3466.1,3482.25
6142,71,3476.284436,3476.3,3477.45,3482.25
6150,74,3476.284436,3476.3,3477.45,3483.5
6171,22,3476.495528,3476.5,3477.75,3483.55
6137,30,3476.166369,3476.2,3477.35,3483.55
6136,82,3474.704114,3474.75,3475.9,3483.7
6134,25,3465.510197,3465.55,3467.0,3484.3
6162,87,3476.284436,3476.3,3479.75,3484.9
6157,86,3476.284436,3476.3,3480.0,3485.1
6149,65,3476.284436,3476.3,3479.45,3485.5
6138,75,3476.284436,3476.3,3477.45,3485.7
6140,67,3476.284436,3476.3,3478.35,3486.45
6156,64,3476.284436,3476.3,3478.3,3487.05
6166,90,3476.284436,3476.3,3481.25,3487.45
6170,60,3476.284436,3476.3,3477.75,3487.55
6131,23,3462.165653,3462.2,3463.65,3487.85
6161,69,3476.284436,3476.3,3480.35,3488.6
6158,40,3476.284436,3476.3,3477.45,3489.2
6145,80,3476.284436,3476.3,3477.45,3489.25
6141,66,3476.284436,3476.3,3477.7,3489.35
6143,58,3476.284436,3476.3,3477.45,3489.5
6163,63,3476.284436,3476.3,3478.8,3490.45
6146,62,3476.284436,3476.3,3477.95,3490.55
6139,43,3476.284436,3476.3,3477.45,3491.4
6159,84,3476.284436,3476.3,3479.05,3491.55
6169,92,3476.284436,3476.3,3485.15,3493.05
6173,18,3476.856887,3476.9,3478.05,3493.15
6176,25,3487.057245,3487.1,3488.85,3493.35
6172,21,3476.715206,3476.75,3477.9,3495.1
6184,65,3490.939893,3490.95,3492.4,3495.55
6179,71,3489.703399,3489.75,3490.95,3496.7
6186,17,3491.264043,3491.3,3492.75,3497.5
6174,28,3480.096601,3480.1,3481.25,3497.7
6180,51,3489.733453,3489.75,3490.9,3497.8
6144,68,3476.284436,3476.3,3477.85,3497.8
6165,89,3476.284436,3476.3,3482.1,3497.9
6198,45,3492.509123,3492.55,3493.7,3498.0
6181,86,3489.860107,3489.9,3492.3,3498.1
6175,37,3486.776744,3486.8,3487.95,3498.5
6148,79,3476.284436,3476.3,3478.05,3498.55
6160,85,3476.284436,3476.3,3478.95,3499.1
6151,73,3476.284436,3476.3,3477.75,3499.5
6193,75,3491.998927,3492.0,3493.8,3499.55
6185,49,3491.023614,3491.05,3492.2,3499.9
6192,74,3491.976744,3492.0,3494.95,3500.1
6202,82,3493.03864,3493.05,3494.5,3500.3
6155,77,3476.284436,3476.3,3478.05,3501.2
6167,91,3476.284436,3476.3,3481.65,3501.2
6199,84,3492.797496,3492.8,3496.35,3501.25
6188,53,3491.740608,3491.75,3492.9,3501.4
6195,54,3492.071199,3492.1,3493.25,3501.9
6206,25,3493.543828,3493.55,3496.25,3502.1
6182,57,3490.21288,3490.25,3492.15,3502.3
6189,72,3491.799284,3491.8,3493.4,3502.9
6164,88,3476.284436,3476.3,3483.8,3503.15
6147,81,3476.284436,3476.3,3478.05,3503.45
6190,35,3491.826476,3491.85,3493.7,3503.55
6187,56,3491.320572,3491.35,3492.95,3503.95
6211,21,3495.206798,3495.25,3498.5,3504.55
6154,83,3476.284436,3476.3,3482.2,3505.4
6194,55,3492.060465,3492.1,3493.9,3505.5
6197,64,3492.462612,3492.5,3495.25,3507.55
6191,67,3491.867979,3491.9,3495.75,3508.75
6183,70,3490.685868,3490.7,3491.85,3508.85
6168,61,3476.284436,3476.3,3502.05,3508.95
6178,59,3489.405725,3489.45,3491.2,3509.1
6217,42,3502.506977,3502.55,3503.75,3509.2
6177,78,3488.531306,3488.55,3490.0,3509.2
6203,36,3493.084436,3493.1,3494.25,3509.4
6205,66,3493.246869,3493.25,3499.95,3510.1
6220,69,3503.105188,3503.15,3504.3,3510.35
6219,71,3502.886941,3502.9,3504.45,3510.55
6208,52,3493.840072,3493.85,3495.65,3510.7
6236,45,3506.398211,3506.4,3507.55,3511.3
6204,23,3493.236852,3493.25,3496.1,3511.5
6207,76,3493.781395,3493.8,3495.65,3511.9
6224,75,3504.515564,3504.55,3506.55,3512.65
6216,51,3501.830769,3501.85,3504.65,3513.5
6214,63,3501.117352,3501.15,3503.1,3513.8
6232,44,3505.888014,3505.9,3507.15,3513.95
6230,56,3505.747048,3505.75,3508.95,3514.05
6231,21,3505.865832,3505.9,3508.65,3514.7
6200,80,3492.852594,3492.9,3495.95,3514.85
6222,50,3503.940966,3503.95,3506.35,3515.0
6212,65,3497.226834,3497.25,3499.9,3515.0
6225,48,3504.784615,3504.8,3506.75,3515.15
6218,62,3502.711628,3502.75,3505.45,3515.3
6235,24,3506.345975,3506.35,3508.1,3515.65
6238,53,3506.811807,3506.85,3510.75,3516.55
6226,54,3504.923435,3504.95,3508.35,3517.15
